Name,Equities,pct,id,Ranking,Sector1,Sector2,Indice
"RBC Dominion Securities, Inc. (Investment Management)",2008601,3.72,GRANITE-REAL-ESTATE-INVES,7,Financials,Industrial REITs,S&P/TSX
"The Vanguard Group, Inc.",1972421,3.65,GRANITE-REAL-ESTATE-INVES,8,Financials,Industrial REITs,S&P/TSX
Eminence Capital LP,1795000,3.32,GRANITE-REAL-ESTATE-INVES,9,Financials,Industrial REITs,S&P/TSX
"JPMorgan Investment Management, Inc.",1640100,3.03,GRANITE-REAL-ESTATE-INVES,10,Financials,Industrial REITs,S&P/TSX
Pierre-Paul Lassonde,8154800,14.8,ENGHOUSE-SYSTEMS-LIMITED,1,Technology,Enterprise Software,S&P/TSX
Stephen J. Sadler,7519200,13.7,ENGHOUSE-SYSTEMS-LIMITED,2,Technology,Enterprise Software,S&P/TSX
Mawer Investment Management Ltd.,3102122,5.64,ENGHOUSE-SYSTEMS-LIMITED,3,Technology,Enterprise Software,S&P/TSX
Franklin Bissett Investment Management,1426271,2.59,ENGHOUSE-SYSTEMS-LIMITED,4,Technology,Enterprise Software,S&P/TSX
"The Vanguard Group, Inc.",1184209,2.15,ENGHOUSE-SYSTEMS-LIMITED,5,Technology,Enterprise Software,S&P/TSX
Fiera Capital Corp. (Investment Management),1089346,1.98,ENGHOUSE-SYSTEMS-LIMITED,6,Technology,Enterprise Software,S&P/TSX
Fidelity Management & Research Co.,901846,1.64,ENGHOUSE-SYSTEMS-LIMITED,7,Technology,Enterprise Software,S&P/TSX
Norges Bank Investment Management,824109,1.5,ENGHOUSE-SYSTEMS-LIMITED,8,Technology,Enterprise Software,S&P/TSX
BC Investment Management Corp.,709692,1.29,ENGHOUSE-SYSTEMS-LIMITED,9,Technology,Enterprise Software,S&P/TSX
Dimensional Fund Advisors LP,613533,1.12,ENGHOUSE-SYSTEMS-LIMITED,10,Technology,Enterprise Software,S&P/TSX
Manulife Investment Management Ltd.,12842304,5.93,CI-FINANCIAL-CORP,1,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
Brigette Chang-Addorisio,10217497,4.72,CI-FINANCIAL-CORP,2,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
Fidelity (Canada) Asset Management ULC,9980745,4.61,CI-FINANCIAL-CORP,3,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
William Thomas Holland,8116760,3.75,CI-FINANCIAL-CORP,4,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
"The Vanguard Group, Inc.",6231577,2.88,CI-FINANCIAL-CORP,5,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
"CI Investments, Inc.",5562286,2.57,CI-FINANCIAL-CORP,6,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
Fidelity Management & Research Co.,5436756,2.51,CI-FINANCIAL-CORP,7,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
"TD Asset Management, Inc.",4774303,2.2,CI-FINANCIAL-CORP,8,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
Mackenzie Financial Corp.,4581985,2.12,CI-FINANCIAL-CORP,9,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
Invesco Canada Ltd.,4129311,1.91,CI-FINANCIAL-CORP,10,Financials,Investment Management & Fund Operators - NEC,S&P/TSX
"Morgan Stanley Investment Management, Inc.",7109662,12.1,CANADA-GOOSE-HOLDINGS-INC,1,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Morgan Stanley Asia Ltd. (Investment Management),6834057,11.6,CANADA-GOOSE-HOLDINGS-INC,2,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
The Caisse de dépôt et placement du Québec,4125000,7.02,CANADA-GOOSE-HOLDINGS-INC,3,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Select Equity Group LP,3659638,6.23,CANADA-GOOSE-HOLDINGS-INC,4,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Artisan Partners LP,3415802,5.82,CANADA-GOOSE-HOLDINGS-INC,5,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Fidelity Management & Research Co.,3304224,5.63,CANADA-GOOSE-HOLDINGS-INC,6,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Aspex Management (HK) Ltd.,3180502,5.42,CANADA-GOOSE-HOLDINGS-INC,7,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
"T. Rowe Price Associates, Inc. (Investment Management)",2865022,4.88,CANADA-GOOSE-HOLDINGS-INC,8,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
"Citigroup Global Markets, Inc. (Investment Management)",2509745,4.27,CANADA-GOOSE-HOLDINGS-INC,9,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
"American Century Investment Management, Inc.",1888500,3.22,CANADA-GOOSE-HOLDINGS-INC,10,Consumer Cyclical,Apparel & Accessories - NEC,S&P/TSX
Sawiris Yousriya Loza,34610911,31.5,ENDEAVOUR-MINING-CORPORAT,1,Basic Materials,Gold Mining,S&P/TSX
Van Eck Associates Corp.,10829869,9.85,ENDEAVOUR-MINING-CORPORAT,2,Basic Materials,Gold Mining,S&P/TSX
Geode Capital Management LLC,5875000,5.34,ENDEAVOUR-MINING-CORPORAT,3,Basic Materials,Gold Mining,S&P/TSX
Wellington Management International Ltd.,4371279,3.98,ENDEAVOUR-MINING-CORPORAT,4,Basic Materials,Gold Mining,S&P/TSX
AQR Capital Management LLC,4100000,3.73,ENDEAVOUR-MINING-CORPORAT,5,Basic Materials,Gold Mining,S&P/TSX
"RBC Global Asset Management, Inc.",2936941,2.67,ENDEAVOUR-MINING-CORPORAT,6,Basic Materials,Gold Mining,S&P/TSX
Ninety One Uk Ltd.,2888363,2.63,ENDEAVOUR-MINING-CORPORAT,7,Basic Materials,Gold Mining,S&P/TSX
Elliott Capital Advisors LP,2846700,2.59,ENDEAVOUR-MINING-CORPORAT,8,Basic Materials,Gold Mining,S&P/TSX
BlackRock Investment Management (UK) Ltd.,2844652,2.59,ENDEAVOUR-MINING-CORPORAT,9,Basic Materials,Gold Mining,S&P/TSX
Hermes Investment Management Ltd.,2509300,2.28,ENDEAVOUR-MINING-CORPORAT,10,Basic Materials,Gold Mining,S&P/TSX
"Altria Group, Inc.",156573537,44.9,CRONOS-GROUP-INC,1,Healthcare,Alternative Medicine,S&P/TSX
"The Vanguard Group, Inc.",9719007,2.79,CRONOS-GROUP-INC,2,Healthcare,Alternative Medicine,S&P/TSX
Chescapmanager LLC,8873890,2.54,CRONOS-GROUP-INC,3,Healthcare,Alternative Medicine,S&P/TSX
ETF Managers Group LLC,7796635,2.24,CRONOS-GROUP-INC,4,Healthcare,Alternative Medicine,S&P/TSX
Jason Marc Adler,6679092,1.91,CRONOS-GROUP-INC,5,Healthcare,Alternative Medicine,S&P/TSX
"Horizons ETFs Management (Canada), Inc.",5088958,1.46,CRONOS-GROUP-INC,6,Healthcare,Alternative Medicine,S&P/TSX
Michael Ryan Gorenstein,3807156,1.09,CRONOS-GROUP-INC,7,Healthcare,Alternative Medicine,S&P/TSX
Turiya Advisors Asia Ltd.,2138300,0.61,CRONOS-GROUP-INC,8,Healthcare,Alternative Medicine,S&P/TSX
David Hsu,2109934,0.6,CRONOS-GROUP-INC,9,Healthcare,Alternative Medicine,S&P/TSX
Robert Rosenheck,2051156,0.59,CRONOS-GROUP-INC,10,Healthcare,Alternative Medicine,S&P/TSX
Dodge & Cox,38017797,14.6,OVINTIV-INC,1,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
"T. Rowe Price Associates, Inc. (Investment Management)",14437180,5.56,OVINTIV-INC,2,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Fidelity (Canada) Asset Management ULC,10390295,4,OVINTIV-INC,3,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
"Letko, Brosseau & Associates Inc.",9072929,3.49,OVINTIV-INC,4,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Royal Bank of Canada,8442387,3.25,OVINTIV-INC,5,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Davis Selected Advisers LP,7458309,2.87,OVINTIV-INC,6,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Lone Pine Capital LLC,4693165,1.81,OVINTIV-INC,7,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Fidelity Management & Research Co.,4667434,1.8,OVINTIV-INC,8,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
The Caisse de dépôt et placement du Québec,4000000,1.54,OVINTIV-INC,9,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Pzena Investment Management LLC,3583769,1.38,OVINTIV-INC,10,Energy,Oil & Gas Exploration and Production - NEC,S&P/TSX
Province of Québec,34636823,19.9,INNERGEX-RENEWABLE-ENERGY,1,Utilities,Renewable Utilities,S&P/TSX
1832 Asset Management LP,19085079,11,INNERGEX-RENEWABLE-ENERGY,2,Utilities,Renewable Utilities,S&P/TSX
The Caisse de dépôt et placement du Québec,12985595,7.46,INNERGEX-RENEWABLE-ENERGY,3,Utilities,Renewable Utilities,S&P/TSX
Ross Beaty,9247886,5.31,INNERGEX-RENEWABLE-ENERGY,4,Utilities,Renewable Utilities,S&P/TSX
"CI Investments, Inc.",8272556,4.75,INNERGEX-RENEWABLE-ENERGY,5,Utilities,Renewable Utilities,S&P/TSX
"The Vanguard Group, Inc.",3757249,2.16,INNERGEX-RENEWABLE-ENERGY,6,Utilities,Renewable Utilities,S&P/TSX
BlackRock Fund Advisors,2627883,1.51,INNERGEX-RENEWABLE-ENERGY,7,Utilities,Renewable Utilities,S&P/TSX
BlackRock Advisors (UK) Ltd.,2239793,1.29,INNERGEX-RENEWABLE-ENERGY,8,Utilities,Renewable Utilities,S&P/TSX
"RBC Global Asset Management, Inc.",1988534,1.14,INNERGEX-RENEWABLE-ENERGY,9,Utilities,Renewable Utilities,S&P/TSX
Henderson Global Investors Ltd.,1932300,1.11,INNERGEX-RENEWABLE-ENERGY,10,Utilities,Renewable Utilities,S&P/TSX
"CI Investments, Inc.",26033021,9.61,TOURMALINE-OIL-CORP,1,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Capital Research & Management Co. (Global Investors),9260400,3.42,TOURMALINE-OIL-CORP,2,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Michael L. Rose,8606337,3.18,TOURMALINE-OIL-CORP,3,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Capital Research & Management Co. (World Investors),8553604,3.16,TOURMALINE-OIL-CORP,4,Energy,Oil Exploration & Production - Onshore,S&P/TSX
"The Vanguard Group, Inc.",7526258,2.78,TOURMALINE-OIL-CORP,5,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Leith Wheeler Investment Counsel Ltd.,7478410,2.76,TOURMALINE-OIL-CORP,6,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Mackenzie Financial Corp.,6979277,2.58,TOURMALINE-OIL-CORP,7,Energy,Oil Exploration & Production - Onshore,S&P/TSX
"RBC Global Asset Management, Inc.",5671087,2.09,TOURMALINE-OIL-CORP,8,Energy,Oil Exploration & Production - Onshore,S&P/TSX
The Caisse de dépôt et placement du Québec,4912700,1.81,TOURMALINE-OIL-CORP,9,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Dimensional Fund Advisors LP,4302198,1.59,TOURMALINE-OIL-CORP,10,Energy,Oil Exploration & Production - Onshore,S&P/TSX
Michael H. McCain,48628777,39.3,MAPLE-LEAF-FOODS-INC,1,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
"RBC Global Asset Management, Inc.",12273784,9.91,MAPLE-LEAF-FOODS-INC,2,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
1832 Asset Management LP,2711700,2.19,MAPLE-LEAF-FOODS-INC,3,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
"The Vanguard Group, Inc.",2320206,1.87,MAPLE-LEAF-FOODS-INC,4,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Mackenzie Financial Corp.,1519578,1.23,MAPLE-LEAF-FOODS-INC,5,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Norges Bank Investment Management,1195417,0.96,MAPLE-LEAF-FOODS-INC,6,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Gabelli Funds LLC,1180500,0.95,MAPLE-LEAF-FOODS-INC,7,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
"BMO Asset Management, Inc.",1164309,0.94,MAPLE-LEAF-FOODS-INC,8,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Franklin Mutual Advisers LLC,1059997,0.86,MAPLE-LEAF-FOODS-INC,9,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Dimensional Fund Advisors LP,961742,0.78,MAPLE-LEAF-FOODS-INC,10,Consumer Non-Cyclical,Animal Slaughtering & Processing,S&P/TSX
Spruce House Investment Management LLC,5725143,14.8,COLLIERS-INTERNATIONAL-GR,1,Financials,Real Estate Services - NEC,S&P/TSX
"BloombergSen, Inc.",2459943,6.38,COLLIERS-INTERNATIONAL-GR,2,Financials,Real Estate Services - NEC,S&P/TSX
Fidelity (Canada) Asset Management ULC,2014836,5.23,COLLIERS-INTERNATIONAL-GR,3,Financials,Real Estate Services - NEC,S&P/TSX
"BlackRock Investments Canada, Inc.",1516175,3.93,COLLIERS-INTERNATIONAL-GR,4,Financials,Real Estate Services - NEC,S&P/TSX
Jay S. Hennick,1452511,3.77,COLLIERS-INTERNATIONAL-GR,5,Financials,Real Estate Services - NEC,S&P/TSX
Manulife Investment Management Ltd.,1449271,3.76,COLLIERS-INTERNATIONAL-GR,6,Financials,Real Estate Services - NEC,S&P/TSX
"The Vanguard Group, Inc.",1156823,3,COLLIERS-INTERNATIONAL-GR,7,Financials,Real Estate Services - NEC,S&P/TSX
"Beutel, Goodman & Co. Ltd.",1089308,2.83,COLLIERS-INTERNATIONAL-GR,8,Financials,Real Estate Services - NEC,S&P/TSX
Renaissance Technologies LLC,959400,2.49,COLLIERS-INTERNATIONAL-GR,9,Financials,Real Estate Services - NEC,S&P/TSX
Safeco Corp. Asset Management,896800,2.33,COLLIERS-INTERNATIONAL-GR,10,Financials,Real Estate Services - NEC,S&P/TSX
"RBC Global Asset Management, Inc.",17826127,8.17,FIRST-CAPITAL-REAL-ESTATE,1,Financials,Retail  Real Estate Development,S&P/TSX
Gazit Globe Ltd,14636749,6.71,FIRST-CAPITAL-REAL-ESTATE,2,Financials,Retail  Real Estate Development,S&P/TSX
"CI Investments, Inc.",8451640,3.87,FIRST-CAPITAL-REAL-ESTATE,3,Financials,Retail  Real Estate Development,S&P/TSX
1832 Asset Management LP,6965707,3.19,FIRST-CAPITAL-REAL-ESTATE,4,Financials,Retail  Real Estate Development,S&P/TSX
Mawer Investment Management Ltd.,5346559,2.45,FIRST-CAPITAL-REAL-ESTATE,5,Financials,Retail  Real Estate Development,S&P/TSX
"The Vanguard Group, Inc.",5131433,2.35,FIRST-CAPITAL-REAL-ESTATE,6,Financials,Retail  Real Estate Development,S&P/TSX
Franklin Bissett Investment Management,3339948,1.53,FIRST-CAPITAL-REAL-ESTATE,7,Financials,Retail  Real Estate Development,S&P/TSX
"TD Asset Management, Inc.",3311164,1.52,FIRST-CAPITAL-REAL-ESTATE,8,Financials,Retail  Real Estate Development,S&P/TSX
"BMO Asset Management, Inc.",3152957,1.44,FIRST-CAPITAL-REAL-ESTATE,9,Financials,Retail  Real Estate Development,S&P/TSX
GLC Asset Management Group Ltd.,2737191,1.25,FIRST-CAPITAL-REAL-ESTATE,10,Financials,Retail  Real Estate Development,S&P/TSX
Mackenzie Financial Corp.,4403895,11.7,PREMIUM-BRANDS-HOLDINGS-C,1,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
"Pender West Capital Partners, Inc.",3259354,8.68,PREMIUM-BRANDS-HOLDINGS-C,2,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
"CI Investments, Inc.",1049999,2.8,PREMIUM-BRANDS-HOLDINGS-C,3,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
"The Vanguard Group, Inc.",972095,2.59,PREMIUM-BRANDS-HOLDINGS-C,4,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
Janus Capital Management LLC,854148,2.27,PREMIUM-BRANDS-HOLDINGS-C,5,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
1832 Asset Management LP,527960,1.41,PREMIUM-BRANDS-HOLDINGS-C,6,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
Dimensional Fund Advisors LP,503404,1.34,PREMIUM-BRANDS-HOLDINGS-C,7,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
Fidelity (Canada) Asset Management ULC,448314,1.19,PREMIUM-BRANDS-HOLDINGS-C,8,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
Fiera Capital Corp. (Investment Management),422233,1.12,PREMIUM-BRANDS-HOLDINGS-C,9,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
"BMO Asset Management, Inc.",387526,1.03,PREMIUM-BRANDS-HOLDINGS-C,10,Consumer Non-Cyclical,Food Processing - NEC,S&P/TSX
Van Eck Associates Corp.,14962561,12.1,SSR-MINING-INC,1,Basic Materials,Gold Mining,S&P/TSX
Renaissance Technologies LLC,6989628,5.67,SSR-MINING-INC,2,Basic Materials,Gold Mining,S&P/TSX
Ninety One Uk Ltd.,5146636,4.18,SSR-MINING-INC,3,Basic Materials,Gold Mining,S&P/TSX
"Connor, Clark & Lunn Investment Management Ltd.",3720625,3.02,SSR-MINING-INC,4,Basic Materials,Gold Mining,S&P/TSX
"The Vanguard Group, Inc.",3495627,2.84,SSR-MINING-INC,5,Basic Materials,Gold Mining,S&P/TSX
DWS Investments (UK) Ltd.,3438025,2.79,SSR-MINING-INC,6,Basic Materials,Gold Mining,S&P/TSX
Fidelity Management & Research Co.,2559900,2.08,SSR-MINING-INC,7,Basic Materials,Gold Mining,S&P/TSX
Vinik Asset Management LP,2504177,2.03,SSR-MINING-INC,8,Basic Materials,Gold Mining,S&P/TSX
1832 Asset Management LP,1954100,1.59,SSR-MINING-INC,9,Basic Materials,Gold Mining,S&P/TSX
Shell Asset Management Company BV,1815710,1.47,SSR-MINING-INC,10,Basic Materials,Gold Mining,S&P/TSX
"RBC Global Asset Management, Inc.",15150101,9.35,FINNING-INTERNATIONAL-INC,1,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
"Beutel, Goodman & Co. Ltd.",9284939,5.73,FINNING-INTERNATIONAL-INC,2,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
"CI Investments, Inc.",7417737,4.58,FINNING-INTERNATIONAL-INC,3,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
"The Vanguard Group, Inc.",5056832,3.12,FINNING-INTERNATIONAL-INC,4,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Mawer Investment Management Ltd.,4233015,2.61,FINNING-INTERNATIONAL-INC,5,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Leith Wheeler Investment Counsel Ltd.,3808602,2.35,FINNING-INTERNATIONAL-INC,6,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Mackenzie Financial Corp.,3694987,2.28,FINNING-INTERNATIONAL-INC,7,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Norges Bank Investment Management,2334554,1.44,FINNING-INTERNATIONAL-INC,8,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Dimensional Fund Advisors LP,2050608,1.26,FINNING-INTERNATIONAL-INC,9,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
William Blair Investment Management LLC,2032640,1.25,FINNING-INTERNATIONAL-INC,10,Industrials,Heavy Machinery & Vehicles Wholesale,S&P/TSX
Mitchell Goldhar,14473283,10,SMARTCENTRES-REAL-ESTATE,1,Financials,Retail REITs,S&P/TSX
"CI Investments, Inc.",6036373,4.17,SMARTCENTRES-REAL-ESTATE,2,Financials,Retail REITs,S&P/TSX
"RBC Global Asset Management, Inc.",5362388,3.71,SMARTCENTRES-REAL-ESTATE,3,Financials,Retail REITs,S&P/TSX
"BMO Asset Management, Inc.",4992659,3.45,SMARTCENTRES-REAL-ESTATE,4,Financials,Retail REITs,S&P/TSX
"The Vanguard Group, Inc.",4769136,3.3,SMARTCENTRES-REAL-ESTATE,5,Financials,Retail REITs,S&P/TSX
BlackRock Fund Advisors,4079372,2.82,SMARTCENTRES-REAL-ESTATE,6,Financials,Retail REITs,S&P/TSX
CBRE Clarion Securities LLC,3250200,2.25,SMARTCENTRES-REAL-ESTATE,7,Financials,Retail REITs,S&P/TSX
1832 Asset Management LP,3205309,2.22,SMARTCENTRES-REAL-ESTATE,8,Financials,Retail REITs,S&P/TSX
"TD Asset Management, Inc.",2850050,1.97,SMARTCENTRES-REAL-ESTATE,9,Financials,Retail REITs,S&P/TSX
Norges Bank Investment Management,1699399,1.18,SMARTCENTRES-REAL-ESTATE,10,Financials,Retail REITs,S&P/TSX
M&G Investment Management Ltd.,27942606,19.2,GIBSON-ENERGY-INC,1,Energy,Petroleum Product Wholesale,S&P/TSX
"QV Investors, Inc.",7154335,4.91,GIBSON-ENERGY-INC,2,Energy,Petroleum Product Wholesale,S&P/TSX
"CIBC Asset Management, Inc.",4738283,3.25,GIBSON-ENERGY-INC,3,Energy,Petroleum Product Wholesale,S&P/TSX
AMP Capital Investors (UK) Ltd.,4708122,3.23,GIBSON-ENERGY-INC,4,Energy,Petroleum Product Wholesale,S&P/TSX
"The Vanguard Group, Inc.",4394191,3.02,GIBSON-ENERGY-INC,5,Energy,Petroleum Product Wholesale,S&P/TSX
"RBC Global Asset Management, Inc.",4268691,2.93,GIBSON-ENERGY-INC,6,Energy,Petroleum Product Wholesale,S&P/TSX
Manulife Investment Management Ltd.,2796049,1.92,GIBSON-ENERGY-INC,7,Energy,Petroleum Product Wholesale,S&P/TSX
"Morgan Stanley Investment Management, Inc.",2505905,1.72,GIBSON-ENERGY-INC,8,Energy,Petroleum Product Wholesale,S&P/TSX
Dimensional Fund Advisors LP,2071686,1.42,GIBSON-ENERGY-INC,9,Energy,Petroleum Product Wholesale,S&P/TSX
Norges Bank Investment Management,2019041,1.39,GIBSON-ENERGY-INC,10,Energy,Petroleum Product Wholesale,S&P/TSX
"The Vanguard Group, Inc.",10458456,3.65,H-R-REAL-ESTATE-INVESTMEN,1,Financials,Commercial REITs - NEC,S&P/TSX
BlackRock Fund Advisors,9248872,3.23,H-R-REAL-ESTATE-INVESTMEN,2,Financials,Commercial REITs - NEC,S&P/TSX
"BMO Asset Management, Inc.",8188533,2.86,H-R-REAL-ESTATE-INVESTMEN,3,Financials,Commercial REITs - NEC,S&P/TSX
"TD Asset Management, Inc.",7158737,2.5,H-R-REAL-ESTATE-INVESTMEN,4,Financials,Commercial REITs - NEC,S&P/TSX
"RBC Global Asset Management, Inc.",3889154,1.36,H-R-REAL-ESTATE-INVESTMEN,5,Financials,Commercial REITs - NEC,S&P/TSX
Thomas J. Hofstedter,3600096,1.26,H-R-REAL-ESTATE-INVESTMEN,6,Financials,Commercial REITs - NEC,S&P/TSX
AllianceBernstein LP,3336112,1.16,H-R-REAL-ESTATE-INVESTMEN,7,Financials,Commercial REITs - NEC,S&P/TSX
Norges Bank Investment Management,2822577,0.98,H-R-REAL-ESTATE-INVESTMEN,8,Financials,Commercial REITs - NEC,S&P/TSX
"Morgan Stanley Investment Management, Inc.",2495686,0.87,H-R-REAL-ESTATE-INVESTMEN,9,Financials,Commercial REITs - NEC,S&P/TSX
"CIBC Asset Management, Inc.",2352687,0.82,H-R-REAL-ESTATE-INVESTMEN,10,Financials,Commercial REITs - NEC,S&P/TSX
Brookfield Business Partners L.P.,48944645,56.8,GENWORTH-MI-CANADA-INC,1,Financials,Property Insurance,S&P/TSX
Fidelity Management & Research Co.,4138631,4.8,GENWORTH-MI-CANADA-INC,2,Financials,Property Insurance,S&P/TSX
Royce & Associates LP,2443156,2.83,GENWORTH-MI-CANADA-INC,3,Financials,Property Insurance,S&P/TSX
Dimensional Fund Advisors LP,2303037,2.67,GENWORTH-MI-CANADA-INC,4,Financials,Property Insurance,S&P/TSX
"CIBC Asset Management, Inc.",1955972,2.27,GENWORTH-MI-CANADA-INC,5,Financials,Property Insurance,S&P/TSX
SEB Investment Management AB,1453518,1.69,GENWORTH-MI-CANADA-INC,6,Financials,Property Insurance,S&P/TSX
BlackRock Asset Management Canada Ltd.,1355096,1.57,GENWORTH-MI-CANADA-INC,7,Financials,Property Insurance,S&P/TSX
"The Vanguard Group, Inc.",1190235,1.38,GENWORTH-MI-CANADA-INC,8,Financials,Property Insurance,S&P/TSX
Norges Bank Investment Management,1147133,1.33,GENWORTH-MI-CANADA-INC,9,Financials,Property Insurance,S&P/TSX
Robeco Institutional Asset Management BV,944002,1.09,GENWORTH-MI-CANADA-INC,10,Financials,Property Insurance,S&P/TSX
"Letko, Brosseau & Associates Inc.",10185798,9.66,CAPITAL-POWER-CORPORATION,1,Utilities,Independent Power Producers - NEC,S&P/TSX
"The Vanguard Group, Inc.",3168542,3,CAPITAL-POWER-CORPORATION,2,Utilities,Independent Power Producers - NEC,S&P/TSX
"TD Asset Management, Inc.",2273022,2.16,CAPITAL-POWER-CORPORATION,3,Utilities,Independent Power Producers - NEC,S&P/TSX
